date,timestamp,display_location,location_name,station_name,monitoring_point_id,station_code,city,district,province,country,latitude,longitude,pH,DO,BOD,COD,SS,TN,TP,temperature,EC,Turbidity,Chlorophyll_a,Fecal_Coliform,E_coli,Alkalinity,Hardness,Ammonia_N,Nitrate_N,Phosphate_P,the_geom,OBJECTID,MGTNO,IVSTG_GB,IVSTG_SPOT,IVSTG_DT,RGD_DT,MODI_DT,OPERT_MTH,USE_YN,region,source,x,y
2026-06-26,2026-06-26 10:46:32,"Asan 63, Chungcheongnam-do, South Korea","Asan 63, Chungcheongnam-do, South Korea",Asan 63,W-3,HG2013A007,Asan,,Chungcheongnam-do,South Korea,36.95472221985808,126.9230555995482,7.0,8.0,2.6,3.9,11.0,1.6,0.14,15.8,198.0,3.0,4.8,22.0,12.0,53.6,62.8,0.25,1.62,0.12,,3904,HG2013A007,IV05,W-3,,,,GE01,Y,"Asan 63, Chungcheongnam-do, South Korea",Korean Water Quality API,948635.0911,1884190.0344
2026-06-26,2026-06-26 10:46:32,"Asan 64, Chungcheongnam-do, South Korea","Asan 64, Chungcheongnam-do, South Korea",Asan 64,W-4,HG2013A007,Asan,,Chungcheongnam-do,South Korea,36.96333333015044,126.92305560029536,7.0,7.2,2.6,3.1,13.0,1.9,0.18,16.5,218.0,1.8,4.8,19.0,14.0,56.4,64.0,0.41,1.62,0.16,,3524,HG2013A007,IV05,W-4,,,,GE01,Y,"Asan 64, Chungcheongnam-do, South Korea",Korean Water Quality API,948640.8748,1885145.2998
2026-06-26,2026-06-26 10:46:31,"Asan 65, Chungcheongnam-do, South Korea","Asan 65, Chungcheongnam-do, South Korea",Asan 65,W-5,HG2013A007,Asan,,Chungcheongnam-do,South Korea,36.95861110985919,126.92222220022492,7.15,8.4,2.0,3.5,10.0,2.05,0.1,13.0,214.0,3.6,4.0,25.0,4.0,52.2,58.0,0.49,1.26,0.08,,3267,HG2013A007,IV05,W-5,,,,GE01,Y,"Asan 65, Chungcheongnam-do, South Korea",Korean Water Quality API,948563.5091,1884621.8941
2026-06-26,2026-06-26 10:46:31,"Asan 66, Chungcheongnam-do, South Korea","Asan 66, Chungcheongnam-do, South Korea",Asan 66,W-6,HG2013A007,Asan,,Chungcheongnam-do,South Korea,36.96583333021861,126.91305560052102,6.95,7.8,2.3,3.5,10.0,2.05,0.1,15.1,196.0,2.7,4.4,19.0,10.0,52.2,61.6,0.49,1.44,0.08,,3063,HG2013A007,IV05,W-6,,,,GE01,Y,"Asan 66, Chungcheongnam-do, South Korea",Korean Water Quality API,947752.3827,1885428.0723
2026-06-26,2026-06-26 10:46:31,"Asan 67, Chungcheongnam-do, South Korea","Asan 67, Chungcheongnam-do, South Korea",Asan 67,W-7,HG2013A007,Asan,,Chungcheongnam-do,South Korea,36.95277778039697,126.91666669978929,6.95,8.4,2.3,2.7,12.0,1.75,0.14,15.8,216.0,3.6,4.4,16.0,12.0,55.0,62.8,0.33,1.44,0.12,,2923,HG2013A007,IV05,W-7,,,,GE01,Y,"Asan 67, Chungcheongnam-do, South Korea",Korean Water Quality API,948064.9666,1883977.7925
2026-06-26,2026-06-26 10:46:31,"Asan 68, Chungcheongnam-do, South Korea","Asan 68, Chungcheongnam-do, South Korea",Asan 68,W-8,HG2013A007,Asan,,Chungcheongnam-do,South Korea,36.95000000021646,126.92305560038531,7.2,8.0,2.3,2.3,9.0,1.9,0.1,13.0,196.0,3.0,4.4,31.0,4.0,50.8,58.0,0.41,1.44,0.08,,2838,HG2013A007,IV05,W-8,,,,GE01,Y,"Asan 68, Chungcheongnam-do, South Korea",Korean Water Quality API,948631.92,1883666.18
2026-06-26,2026-06-26 10:46:32,"Suwon-si 52, Gyeonggi-do, South Korea","Suwon-si 52, Gyeonggi-do, South Korea",Suwon-si 52,W - 3,HG2013A008,Suwon-si,,Gyeonggi-do,South Korea,37.31883700008344,126.9580859997304,6.9,7.6,2.0,3.1,9.0,1.9,0.18,14.4,194.0,2.4,4.0,16.0,8.0,50.8,60.4,0.41,1.26,0.16,,3902,HG2013A008,IV05,W - 3,,,,GE02,Y,"Suwon-si 52, Gyeonggi-do, South Korea",Korean Water Quality API,951984.5064,1924565.5921
2026-06-26,2026-06-26 10:46:32,"Suwon-si 53, Gyeonggi-do, South Korea","Suwon-si 53, Gyeonggi-do, South Korea",Suwon-si 53,W - 4,HG2013A008,Suwon-si,,Gyeonggi-do,South Korea,37.31493200043831,126.94959999944993,6.95,8.4,2.3,2.7,12.0,1.75,0.14,15.8,216.0,3.6,4.4,16.0,12.0,55.0,62.8,0.33,1.44,0.12,,3523,HG2013A008,IV05,W - 4,,,,GE02,Y,"Suwon-si 53, Gyeonggi-do, South Korea",Korean Water Quality API,951230.0877,1924136.7145
2026-06-26,2026-06-26 10:46:31,"Suwon-si 54, Gyeonggi-do, South Korea","Suwon-si 54, Gyeonggi-do, South Korea",Suwon-si 54,W - 5,HG2013A008,Suwon-si,,Gyeonggi-do,South Korea,37.30388100006984,126.95119699989462,7.2,8.0,2.3,2.3,9.0,1.9,0.1,13.0,196.0,3.0,4.4,31.0,4.0,50.8,58.0,0.41,1.44,0.08,,3258,HG2013A008,IV05,W - 5,,,,GE02,Y,"Suwon-si 54, Gyeonggi-do, South Korea",Korean Water Quality API,951364.4781,1922909.889
2026-06-26,2026-06-26 10:46:33,"Seongnam-si 9, Gyeonggi-do, South Korea","Seongnam-si 9, Gyeonggi-do, South Korea",Seongnam-si 9,W-2,HG2013A009,Seongnam-si,,Gyeonggi-do,South Korea,37.51124675720254,127.13617103263552,6.85,7.4,1.7,2.7,8.0,1.75,0.14,13.7,192.0,2.1,3.6,13.0,6.0,49.4,59.2,0.33,1.08,0.12,,4621,HG2013A009,IV05,W-2,,,,GE04,Y,"Seongnam-si 9, Gyeonggi-do, South Korea",Korean Water Quality API,967845.8982,1945836.2325
2026-06-26,2026-06-26 10:46:33,"Guri-si 1, Gyeonggi-do, South Korea","Guri-si 1, Gyeonggi-do, South Korea",Guri-si 1,W-3,HG2013A009,Guri-si,,Gyeonggi-do,South Korea,37.52390669791446,127.12591310209095,7.25,7.6,2.6,3.5,8.0,1.75,0.1,13.0,208.0,2.4,4.8,37.0,4.0,49.4,58.0,0.33,1.62,0.08,,4149,HG2013A009,IV05,W-3,,,,GE04,Y,"Guri-si 1, Gyeonggi-do, South Korea",Korean Water Quality API,966944.9149,1947244.3266
2026-06-26,2026-06-26 10:46:32,"Bucheon-si 9, Gyeonggi-do, South Korea","Bucheon-si 9, Gyeonggi-do, South Korea",Bucheon-si 9,W-4,HG2013B001,Bucheon-si,,Gyeonggi-do,South Korea,37.540042953884885,126.74462236510527,7.1,8.4,1.7,2.3,13.0,1.9,0.1,17.2,202.0,3.6,3.6,28.0,16.0,56.4,65.2,0.41,1.08,0.08,,3816,HG2013B001,IV05,W-4,,,,GE04,Y,"Bucheon-si 9, Gyeonggi-do, South Korea",Korean Water Quality API,933267.2829,1949236.8526
2026-06-26,2026-06-26 10:46:32,"Bucheon-si 10, Gyeonggi-do, South Korea","Bucheon-si 10, Gyeonggi-do, South Korea",Bucheon-si 10,W-5,HG2013B001,Bucheon-si,,Gyeonggi-do,South Korea,37.53822365551633,126.74821294933164,7.15,7.8,2.0,4.3,8.0,1.75,0.18,18.6,194.0,2.7,4.0,28.0,20.0,49.4,67.6,0.33,1.26,0.16,,3467,HG2013B001,IV05,W-5,,,,GE04,Y,"Bucheon-si 10, Gyeonggi-do, South Korea",Korean Water Quality API,933582.8787,1949032.4667
2026-06-26,2026-06-26 10:46:31,"Bucheon-si 11, Gyeonggi-do, South Korea","Bucheon-si 11, Gyeonggi-do, South Korea",Bucheon-si 11,W-6,HG2013B001,Bucheon-si,,Gyeonggi-do,South Korea,37.52808667172159,126.76032257929755,6.95,7.8,2.3,3.5,10.0,2.05,0.1,15.1,196.0,2.7,4.4,19.0,10.0,52.2,61.6,0.49,1.44,0.08,,3213,HG2013B001,IV05,W-6,,,,GE04,Y,"Bucheon-si 11, Gyeonggi-do, South Korea",Korean Water Quality API,934643.8817,1947899.3276
2026-06-26,2026-06-26 10:46:31,"Bucheon-si 12, Gyeonggi-do, South Korea","Bucheon-si 12, Gyeonggi-do, South Korea",Bucheon-si 12,W-7,HG2013B001,Bucheon-si,,Gyeonggi-do,South Korea,37.5363808161471,126.76098910859767,7.0,8.0,2.6,3.9,11.0,1.6,0.14,15.8,198.0,3.0,4.8,22.0,12.0,53.6,62.8,0.25,1.62,0.12,,3034,HG2013B001,IV05,W-7,,,,GE04,Y,"Bucheon-si 12, Gyeonggi-do, South Korea",Korean Water Quality API,934710.0065,1948819.0639
2026-06-26,2026-06-26 10:46:31,"Bucheon-si 13, Gyeonggi-do, South Korea","Bucheon-si 13, Gyeonggi-do, South Korea",Bucheon-si 13,W-8,HG2013B001,Bucheon-si,,Gyeonggi-do,South Korea,37.540941033391455,126.76240706727039,7.1,8.2,1.7,3.1,9.0,1.9,0.18,18.6,212.0,3.3,3.6,22.0,20.0,50.8,67.6,0.41,1.08,0.16,,2906,HG2013B001,IV05,W-8,,,,GE04,Y,"Bucheon-si 13, Gyeonggi-do, South Korea",Korean Water Quality API,934839.2505,1949324.0171
2026-06-26,2026-06-26 10:46:33,"Suwon-si 55, Gyeonggi-do, South Korea","Suwon-si 55, Gyeonggi-do, South Korea",Suwon-si 55,W-2,HG2014A001,Suwon-si,,Gyeonggi-do,South Korea,37.31984059796293,126.96096944943938,7.1,8.2,1.7,3.1,9.0,1.9,0.18,18.6,212.0,3.3,3.6,22.0,20.0,50.8,67.6,0.41,1.08,0.16,,4616,HG2014A001,IV05,W-2,,,,GE04,Y,"Suwon-si 55, Gyeonggi-do, South Korea",Korean Water Quality API,952240.6273,1924675.4707
2026-06-26,2026-06-26 10:46:33,"Suwon-si 56, Gyeonggi-do, South Korea","Suwon-si 56, Gyeonggi-do, South Korea",Suwon-si 56,W-3,HG2014A001,Suwon-si,,Gyeonggi-do,South Korea,37.31877368964151,126.95802361873935,7.0,8.0,2.6,3.9,11.0,1.6,0.14,15.8,198.0,3.0,4.8,22.0,12.0,53.6,62.8,0.25,1.62,0.12,,4144,HG2014A001,IV05,W-3,,,,GE04,Y,"Suwon-si 56, Gyeonggi-do, South Korea",Korean Water Quality API,951978.9389,1924558.6001
2026-06-26,2026-06-26 10:46:32,"Suwon-si 57, Gyeonggi-do, South Korea","Suwon-si 57, Gyeonggi-do, South Korea",Suwon-si 57,W-4,HG2014A001,Suwon-si,,Gyeonggi-do,South Korea,37.31321218952301,126.94885978644648,6.9,8.2,2.0,2.3,11.0,1.6,0.1,15.1,214.0,3.3,4.0,13.0,10.0,53.6,61.6,0.25,1.26,0.08,,3732,HG2014A001,IV05,W-4,,,,GE04,Y,"Suwon-si 57, Gyeonggi-do, South Korea",Korean Water Quality API,951163.3857,1923946.3
2026-06-26,2026-06-26 10:46:31,"Suwon-si 58, Gyeonggi-do, South Korea","Suwon-si 58, Gyeonggi-do, South Korea",Suwon-si 58,W-5,HG2014A001,Suwon-si,,Gyeonggi-do,South Korea,37.31144939571848,126.94898734041104,6.85,7.2,1.7,3.5,12.0,1.75,0.1,15.1,202.0,1.8,3.6,40.0,10.0,55.0,61.6,0.33,1.08,0.08,,3411,HG2014A001,IV05,W-5,,,,GE04,Y,"Suwon-si 58, Gyeonggi-do, South Korea",Korean Water Quality API,951173.5483,1923750.6689
2026-06-26,2026-06-26 10:46:33,"Hwaseong-si 34, Gyeonggi-do, South Korea","Hwaseong-si 34, Gyeonggi-do, South Korea",Hwaseong-si 34,W-2,HG2014B001,Hwaseong-si,,Gyeonggi-do,South Korea,37.12190399092864,126.81077530172432,6.85,7.2,1.7,3.5,12.0,1.75,0.1,15.1,202.0,1.8,3.6,40.0,10.0,55.0,61.6,0.33,1.08,0.08,,4731,HG2014B001,IV05,W-2,,,,GE04,Y,"Hwaseong-si 34, Gyeonggi-do, South Korea",Korean Water Quality API,938773.1308,1902802.9494
2026-06-26,2026-06-26 10:46:33,"Hwaseong-si 35, Gyeonggi-do, South Korea","Hwaseong-si 35, Gyeonggi-do, South Korea",Hwaseong-si 35,W-3,HG2014B001,Hwaseong-si,,Gyeonggi-do,South Korea,37.12754415718002,126.80033628373286,7.2,8.0,2.3,2.3,9.0,1.9,0.1,13.0,196.0,3.0,4.4,31.0,4.0,50.8,58.0,0.41,1.44,0.08,,4248,HG2014B001,IV05,W-3,,,,GE04,Y,"Hwaseong-si 35, Gyeonggi-do, South Korea",Korean Water Quality API,937850.3861,1903435.4411
2026-06-26,2026-06-26 10:46:32,"Hwaseong-si 36, Gyeonggi-do, South Korea","Hwaseong-si 36, Gyeonggi-do, South Korea",Hwaseong-si 36,W-4,HG2014B001,Hwaseong-si,,Gyeonggi-do,South Korea,37.14006525825302,126.77846628312702,6.9,7.6,2.0,3.1,9.0,1.9,0.18,14.4,194.0,2.4,4.0,16.0,8.0,50.8,60.4,0.41,1.26,0.16,,3812,HG2014B001,IV05,W-4,,,,GE04,Y,"Hwaseong-si 36, Gyeonggi-do, South Korea",Korean Water Quality API,935918.2541,1904839.0527
2026-06-26,2026-06-26 10:46:33,"Jeongok 10, Gyeonggi-do, South Korea","Jeongok 10, Gyeonggi-do, South Korea",Jeongok 10,W-2,HG2014B003,Jeongok,,Gyeonggi-do,South Korea,37.967776181577015,127.24673684231031,6.8,8.4,1.4,3.1,11.0,1.6,0.18,14.4,200.0,3.6,3.2,37.0,8.0,53.6,60.4,0.25,0.9,0.16,,4430,HG2014B003,IV05,W-2,,,,GE01,Y,"Jeongok 10, Gyeonggi-do, South Korea",Korean Water Quality API,977754.4274,1996454.958
2026-06-26,2026-06-26 10:46:32,"Jeongok 11, Gyeonggi-do, South Korea","Jeongok 11, Gyeonggi-do, South Korea",Jeongok 11,W-3,HG2014B003,Jeongok,,Gyeonggi-do,South Korea,37.96760994193277,127.24867093414151,6.8,7.8,1.4,3.9,9.0,1.9,0.14,13.7,210.0,2.7,3.2,40.0,6.0,50.8,59.2,0.41,0.9,0.12,,3970,HG2014B003,IV05,W-3,,,,GE01,Y,"Jeongok 11, Gyeonggi-do, South Korea",Korean Water Quality API,977924.2604,1996436.0532
2026-06-26,2026-06-26 10:46:32,"Jeongok 12, Gyeonggi-do, South Korea","Jeongok 12, Gyeonggi-do, South Korea",Jeongok 12,W-4,HG2014B003,Jeongok,,Gyeonggi-do,South Korea,37.976255034748924,127.24621890646274,7.0,7.2,2.6,3.1,13.0,1.9,0.18,16.5,218.0,1.8,4.8,19.0,14.0,56.4,64.0,0.41,1.62,0.16,,3584,HG2014B003,IV05,W-4,,,,GE01,Y,"Jeongok 12, Gyeonggi-do, South Korea",Korean Water Quality API,977711.4978,1997395.826
2026-06-26,2026-06-26 10:46:33,"Taesal-li 18, Chungcheongnam-do, South Korea","Taesal-li 18, Chungcheongnam-do, South Korea",Taesal-li 18,GW-2,HG2014E001,Taesal-li,,Chungcheongnam-do,South Korea,37.25363999968311,126.46021100026232,7.2,7.4,2.3,3.1,7.0,1.6,0.18,18.6,206.0,2.1,4.4,34.0,20.0,48.0,67.6,0.25,1.44,0.16,,4448,HG2014E001,IV07,GW-2,,,,GE03,Y,"Taesal-li 18, Chungcheongnam-do, South Korea",Korean Water Quality API,907790.5088,1917701.5852
2026-06-26,2026-06-26 09:09:35,"Taisen-ri 21, Chungcheongnam-do, South Korea","Taisen-ri 21, Chungcheongnam-do, South Korea",Taisen-ri 21,GW-3,HG2014E001,Taisen-ri,South Korea - GW-3,Chungcheongnam-do,South Korea,36.37585601308952,126.48447788959145,6.8,7.8,1.4,3.9,9.0,1.9,0.14,13.7,210.0,2.7,3.2,40.0,6.0,50.8,59.2,0.41,0.9,0.12,,4450,HG2014E001,IV07,GW-3,,,,GE01,Y,"Taisen-ri 21, Chungcheongnam-do, South Korea",Korean Water Quality API,908908.2564,1820301.471
2026-06-26,2026-06-26 10:46:33,"Taisen-ri 21, Chungcheongnam-do, South Korea","Taisen-ri 21, Chungcheongnam-do, South Korea",Taisen-ri 21,GW-3,HG2014E001,Taisen-ri,,Chungcheongnam-do,South Korea,36.37585601308952,126.48447788959143,6.8,7.8,1.4,3.9,9.0,1.9,0.14,13.7,210.0,2.7,3.2,40.0,6.0,50.8,59.2,0.41,0.9,0.12,,4450,HG2014E001,IV07,GW-3,,,,GE01,Y,"Taisen-ri 21, Chungcheongnam-do, South Korea",Korean Water Quality API,908908.2564,1820301.471
2026-06-26,2026-06-26 09:09:35,"Taesal-li 19, Chungcheongnam-do, South Korea","Taesal-li 19, Chungcheongnam-do, South Korea",Taesal-li 19,GW-4,HG2014E001,Taesal-li,South Korea - GW-4,Chungcheongnam-do,South Korea,37.247840999840086,126.45427600032568,7.25,7.6,2.6,3.5,8.0,1.75,0.1,13.0,208.0,2.4,4.8,37.0,4.0,49.4,58.0,0.33,1.62,0.08,,4449,HG2014E001,IV07,GW-4,,,,GE02,Y,"Taesal-li 19, Chungcheongnam-do, South Korea",Korean Water Quality API,907257.0632,1917064.0264
2026-06-26,2026-06-26 10:46:33,"Taesal-li 19, Chungcheongnam-do, South Korea","Taesal-li 19, Chungcheongnam-do, South Korea",Taesal-li 19,GW-4,HG2014E001,Taesal-li,,Chungcheongnam-do,South Korea,37.247840999840086,126.45427600032569,7.25,7.6,2.6,3.5,8.0,1.75,0.1,13.0,208.0,2.4,4.8,37.0,4.0,49.4,58.0,0.33,1.62,0.08,,4449,HG2014E001,IV07,GW-4,,,,GE02,Y,"Taesal-li 19, Chungcheongnam-do, South Korea",Korean Water Quality API,907257.0632,1917064.0264
2026-06-26,2026-06-26 10:46:31,"Suisan 28, Chungcheongnam-do, South Korea","Suisan 28, Chungcheongnam-do, South Korea",Suisan 28,W-6,HG2014E002,Suisan,,Chungcheongnam-do,South Korea,36.80579999957863,126.47297000025425,7.2,7.4,2.3,3.1,7.0,1.6,0.18,18.6,206.0,2.1,4.4,34.0,20.0,48.0,67.6,0.25,1.44,0.16,,3068,HG2014E002,IV05,W-6,,,,GE02,Y,"Suisan 28, Chungcheongnam-do, South Korea",Korean Water Quality API,908385.64,1868006.419
2026-06-26,2026-06-26 10:46:33,"Songhae 1, Gyeonggi-do, South Korea","Songhae 1, Gyeonggi-do, South Korea",Songhae 1,W-2,HG2014E003,Songhae,,Gyeonggi-do,South Korea,37.78987354397021,126.46633554460638,6.95,7.6,2.3,4.3,14.0,2.05,0.18,16.5,206.0,2.4,4.4,13.0,14.0,57.8,64.0,0.49,1.44,0.16,,4523,HG2014E003,IV05,W-2,,,,GE04,Y,"Songhae 1, Gyeonggi-do, South Korea",Korean Water Quality API,908987.4439,1977189.5461
2026-06-26,2026-06-26 10:46:32,"Songhae 2, Gyeonggi-do, South Korea","Songhae 2, Gyeonggi-do, South Korea",Songhae 2,W-3,HG2014E003,Songhae,,Gyeonggi-do,South Korea,37.79966439676187,126.4677908270825,7.05,8.2,1.4,4.3,12.0,1.75,0.18,16.5,200.0,3.3,3.2,25.0,14.0,55.0,64.0,0.33,0.9,0.16,,4055,HG2014E003,IV05,W-3,,,,GE04,Y,"Songhae 2, Gyeonggi-do, South Korea",Korean Water Quality API,909127.5776,1978274.4522
2026-06-26,2026-06-26 10:46:32,"Yangsa, Incheon, South Korea","Yangsa, Incheon, South Korea",Yangsa 1,W-4,HG2014E003,Yangsa,,Incheon,South Korea,37.812226379277455,126.4463038562736,6.8,7.2,1.4,2.3,7.0,1.6,0.1,13.0,190.0,1.8,3.2,10.0,4.0,48.0,58.0,0.25,0.9,0.08,,3660,HG2014E003,IV05,W-4,,,,GE04,Y,"Yangsa, Incheon, South Korea",Korean Water Quality API,907251.594,1979689.3507
2026-06-26,2026-06-26 10:46:33,"Hwaseong-si 37, Gyeonggi-do, South Korea","Hwaseong-si 37, Gyeonggi-do, South Korea",Hwaseong-si 37,W-2,HG2014E005,Hwaseong-si,,Gyeonggi-do,South Korea,37.0395299263666,126.90320776943564,6.8,8.4,1.4,3.1,11.0,1.6,0.18,14.4,200.0,3.6,3.2,37.0,8.0,53.6,60.4,0.25,0.9,0.16,,4520,HG2014E005,IV05,W-2,,,,GE04,Y,"Hwaseong-si 37, Gyeonggi-do, South Korea",Korean Water Quality API,946927.0098,1893609.0481
2026-06-26,2026-06-26 10:46:32,"Hwaseong-si 38, Gyeonggi-do, South Korea","Hwaseong-si 38, Gyeonggi-do, South Korea",Hwaseong-si 38,W-3,HG2014E005,Hwaseong-si,,Gyeonggi-do,South Korea,37.051058971625224,126.90046770283827,6.9,7.6,2.0,3.1,9.0,1.9,0.18,14.4,194.0,2.4,4.0,16.0,8.0,50.8,60.4,0.41,1.26,0.16,,4052,HG2014E005,IV05,W-3,,,,GE04,Y,"Hwaseong-si 38, Gyeonggi-do, South Korea",Korean Water Quality API,946691.3949,1894889.5642
2026-06-26,2026-06-26 10:46:32,"Hwaseong-si 39, Gyeonggi-do, South Korea","Hwaseong-si 39, Gyeonggi-do, South Korea",Hwaseong-si 39,W-4,HG2014E005,Hwaseong-si,,Gyeonggi-do,South Korea,37.05401120104039,126.8999260180968,7.15,8.4,2.0,3.5,10.0,2.05,0.1,13.0,214.0,3.6,4.0,25.0,4.0,52.2,58.0,0.49,1.26,0.08,,3657,HG2014E005,IV05,W-4,,,,GE04,Y,"Hwaseong-si 39, Gyeonggi-do, South Korea",Korean Water Quality API,946645.2963,1895217.3763
2026-06-26,2026-06-26 10:46:31,"Hwaseong-si 40, Gyeonggi-do, South Korea","Hwaseong-si 40, Gyeonggi-do, South Korea",Hwaseong-si 40,W-5,HG2014E005,Hwaseong-si,,Gyeonggi-do,South Korea,37.06566896436621,126.89528257404586,6.95,7.8,2.3,3.5,10.0,2.05,0.1,15.1,196.0,2.7,4.4,19.0,10.0,52.2,61.6,0.49,1.44,0.08,,3363,HG2014E005,IV05,W-5,,,,GE04,Y,"Hwaseong-si 40, Gyeonggi-do, South Korea",Korean Water Quality API,946240.6532,1896513.2586
2026-06-26,2026-06-26 10:46:31,"Hwaseong-si 41, Gyeonggi-do, South Korea","Hwaseong-si 41, Gyeonggi-do, South Korea",Hwaseong-si 41,W-6,HG2014E005,Hwaseong-si,,Gyeonggi-do,South Korea,37.067601598868784,126.90310313545143,7.0,7.2,2.6,3.1,13.0,1.9,0.18,16.5,218.0,1.8,4.8,19.0,14.0,56.4,64.0,0.41,1.62,0.16,,3134,HG2014E005,IV05,W-6,,,,GE04,Y,"Hwaseong-si 41, Gyeonggi-do, South Korea",Korean Water Quality API,946937.254,1896723.2633
2026-06-26,2026-06-26 10:46:31,"Hwaseong-si 42, Gyeonggi-do, South Korea","Hwaseong-si 42, Gyeonggi-do, South Korea",Hwaseong-si 42,W-7,HG2014E005,Hwaseong-si,,Gyeonggi-do,South Korea,37.06791148591784,126.90966906682155,7.15,7.8,2.0,4.3,8.0,1.75,0.18,18.6,194.0,2.7,4.0,28.0,20.0,49.4,67.6,0.33,1.26,0.16,,2987,HG2014E005,IV05,W-7,,,,GE04,Y,"Hwaseong-si 42, Gyeonggi-do, South Korea",Korean Water Quality API,947521.1693,1896753.9957
2026-06-26,2026-06-26 10:46:33,"Kwangmyong 6, Gyeonggi-do, South Korea","Kwangmyong 6, Gyeonggi-do, South Korea",Kwangmyong 6,W-2,HG2014E007,Kwangmyong,,Gyeonggi-do,South Korea,37.52113500038188,126.88049199969564,6.8,7.2,1.4,2.3,7.0,1.6,0.1,13.0,190.0,1.8,3.2,10.0,4.0,48.0,58.0,0.25,0.9,0.08,,4380,HG2014E007,IV05,W-2,,,,GE02,Y,"Kwangmyong 6, Gyeonggi-do, South Korea",Korean Water Quality API,945256.8014,1947051.3549
2026-06-26,2026-06-26 10:46:32,"Kwangmyong 7, Gyeonggi-do, South Korea","Kwangmyong 7, Gyeonggi-do, South Korea",Kwangmyong 7,W-3,HG2014E007,Kwangmyong,,Gyeonggi-do,South Korea,37.46790099977328,126.88327599960321,7.0,7.2,2.6,3.1,13.0,1.9,0.18,16.5,218.0,1.8,4.8,19.0,14.0,56.4,64.0,0.41,1.62,0.16,,3914,HG2014E007,IV05,W-3,,,,GE02,Y,"Kwangmyong 7, Gyeonggi-do, South Korea",Korean Water Quality API,945464.1172,1941143.7337
2026-06-26,2026-06-26 10:46:32,"Kwangmyong 8, Gyeonggi-do, South Korea","Kwangmyong 8, Gyeonggi-do, South Korea",Kwangmyong 8,W-4,HG2014E007,Kwangmyong,,Gyeonggi-do,South Korea,37.46180399960788,126.88844200039156,7.0,7.8,2.6,2.3,7.0,1.6,0.1,17.2,208.0,2.7,4.8,16.0,16.0,48.0,65.2,0.25,1.62,0.08,,3534,HG2014E007,IV05,W-4,,,,GE02,Y,"Kwangmyong 8, Gyeonggi-do, South Korea",Korean Water Quality API,945916.5508,1940464.3315
2026-06-26,2026-06-26 10:46:34,"Onam 19, Gyeonggi-do, South Korea","Onam 19, Gyeonggi-do, South Korea",Onam 19,W-1,HG2014E008,Onam,,Gyeonggi-do,South Korea,37.70926800015695,127.20045099985911,6.85,8.0,1.7,4.3,10.0,2.05,0.18,14.4,212.0,3.0,3.6,10.0,8.0,52.2,60.4,0.49,1.08,0.16,,4991,HG2014E008,IV05,W-1,,,,GE03,Y,"Onam 19, Gyeonggi-do, South Korea",Korean Water Quality API,973596.8795,1967785.6954
2026-06-26,2026-06-26 10:46:33,"Onam 20, Gyeonggi-do, South Korea","Onam 20, Gyeonggi-do, South Korea",Onam 20,W-2,HG2014E008,Onam,,Gyeonggi-do,South Korea,37.69993599956748,127.25872500012007,6.8,7.2,1.4,2.3,7.0,1.6,0.1,13.0,190.0,1.8,3.2,10.0,4.0,48.0,58.0,0.25,0.9,0.08,,4350,HG2014E008,IV05,W-2,,,,GE02,Y,"Onam 20, Gyeonggi-do, South Korea",Korean Water Quality API,978730.6616,1966735.5125
2026-06-26,2026-06-26 10:46:32,"Su-dong 3, Gyeonggi-do, South Korea","Su-dong 3, Gyeonggi-do, South Korea",Su-dong 3,W-3,HG2014E008,Su-dong,,Gyeonggi-do,South Korea,37.70620999989173,127.2943999998449,7.1,8.4,1.7,2.3,13.0,1.9,0.1,17.2,202.0,3.6,3.6,28.0,16.0,56.4,65.2,0.41,1.08,0.08,,3936,HG2014E008,IV05,W-3,,,,GE02,Y,"Su-dong 3, Gyeonggi-do, South Korea",Korean Water Quality API,981877.0842,1967424.0919
2026-06-26,2026-06-26 10:46:32,"Onam 21, Gyeonggi-do, South Korea","Onam 21, Gyeonggi-do, South Korea",Onam 21,W-4,HG2014E008,Onam,,Gyeonggi-do,South Korea,37.69275000017439,127.21626000031466,7.2,8.0,2.3,2.3,9.0,1.9,0.1,13.0,196.0,3.0,4.4,31.0,4.0,50.8,58.0,0.41,1.44,0.08,,3558,HG2014E008,IV05,W-4,,,,GE02,Y,"Onam 21, Gyeonggi-do, South Korea",Korean Water Quality API,974984.7837,1965948.7381
2026-06-26,2026-06-26 10:46:33,"Suwon-si 59, Gyeonggi-do, South Korea","Suwon-si 59, Gyeonggi-do, South Korea",Suwon-si 59,W-2,HG2015A001,Suwon-si,,Gyeonggi-do,South Korea,37.34175700404874,127.09576999630465,6.9,7.6,2.0,3.1,9.0,1.9,0.18,14.4,194.0,2.4,4.0,16.0,8.0,50.8,60.4,0.41,1.26,0.16,,4622,HG2015A001,IV05,W-2,,,,GE04,Y,"Suwon-si 59, Gyeonggi-do, South Korea",Korean Water Quality API,964194.7368,1927047.2751
